ts_start,ts_end,price
2022-07-16 02:00:00,2022-07-16 03:00:00,0.215060
2022-07-16 01:00:00,2022-07-16 02:00:00,0.240020
2022-07-16 00:00:00,2022-07-16 01:00:00,0.299980
2022-07-15 23:00:00,2022-07-16 00:00:00,0.320780
2022-07-15 22:00:00,2022-07-15 23:00:00,0.388230
2022-07-15 21:00:00,2022-07-15 22:00:00,0.387440
2022-07-15 20:00:00,2022-07-15 21:00:00,0.378470
2022-07-15 19:00:00,2022-07-15 20:00:00,0.374580
2022-07-15 18:00:00,2022-07-15 19:00:00,0.315470
2022-07-15 17:00:00,2022-07-15 18:00:00,0.249200
2022-07-15 16:00:00,2022-07-15 17:00:00,0.308620
2022-07-15 15:00:00,2022-07-15 16:00:00,0.298220
2022-07-15 14:00:00,2022-07-15 15:00:00,0.235020
2022-07-15 13:00:00,2022-07-15 14:00:00,0.301610
2022-07-15 12:00:00,2022-07-15 13:00:00,0.250050
2022-07-15 11:00:00,2022-07-15 12:00:00,0.262450
2022-07-15 10:00:00,2022-07-15 11:00:00,0.298860
2022-07-15 09:00:00,2022-07-15 10:00:00,0.385980
2022-07-15 08:00:00,2022-07-15 09:00:00,0.429920
2022-07-15 07:00:00,2022-07-15 08:00:00,0.404900
2022-07-15 06:00:00,2022-07-15 07:00:00,0.288460
2022-07-15 05:00:00,2022-07-15 06:00:00,0.176690
2022-07-15 04:00:00,2022-07-15 05:00:00,0.149980
2022-07-15 03:00:00,2022-07-15 04:00:00,0.132800
2022-07-15 02:00:00,2022-07-15 03:00:00,0.149980
2022-07-15 01:00:00,2022-07-15 02:00:00,0.160080
2022-07-15 00:00:00,2022-07-15 01:00:00,0.234870
2022-07-14 23:00:00,2022-07-15 00:00:00,0.343560
2022-07-14 22:00:00,2022-07-14 23:00:00,0.398900
2022-07-14 21:00:00,2022-07-14 22:00:00,0.398420
2022-07-14 20:00:00,2022-07-14 21:00:00,0.416840
2022-07-14 19:00:00,2022-07-14 20:00:00,0.343530
2022-07-14 18:00:00,2022-07-14 19:00:00,0.331180
2022-07-14 17:00:00,2022-07-14 18:00:00,0.326320
2022-07-14 16:00:00,2022-07-14 17:00:00,0.330010
2022-07-14 15:00:00,2022-07-14 16:00:00,0.343580
2022-07-14 14:00:00,2022-07-14 15:00:00,0.334330
2022-07-14 13:00:00,2022-07-14 14:00:00,0.343520
2022-07-14 12:00:00,2022-07-14 13:00:00,0.363190
2022-07-14 11:00:00,2022-07-14 12:00:00,0.379900
2022-07-14 10:00:00,2022-07-14 11:00:00,0.419960
2022-07-14 09:00:00,2022-07-14 10:00:00,0.434070
2022-07-14 08:00:00,2022-07-14 09:00:00,0.433310
2022-07-14 07:00:00,2022-07-14 08:00:00,0.421320
2022-07-14 06:00:00,2022-07-14 07:00:00,0.330140
2022-07-14 05:00:00,2022-07-14 06:00:00,0.191140
2022-07-14 04:00:00,2022-07-14 05:00:00,0.150000
2022-07-14 03:00:00,2022-07-14 04:00:00,0.163320
2022-07-14 02:00:00,2022-07-14 03:00:00,0.199990
2022-07-14 01:00:00,2022-07-14 02:00:00,0.262540
2022-07-14 00:00:00,2022-07-14 01:00:00,0.346650
2022-07-13 23:00:00,2022-07-14 00:00:00,0.421970
2022-07-13 22:00:00,2022-07-13 23:00:00,0.439830
2022-07-13 21:00:00,2022-07-13 22:00:00,0.440800
2022-07-13 20:00:00,2022-07-13 21:00:00,0.416610
2022-07-13 19:00:00,2022-07-13 20:00:00,0.374030
2022-07-13 18:00:00,2022-07-13 19:00:00,0.374040
2022-07-13 17:00:00,2022-07-13 18:00:00,0.378730
2022-07-13 16:00:00,2022-07-13 17:00:00,0.449990
2022-07-13 15:00:00,2022-07-13 16:00:00,0.425890
2022-07-13 14:00:00,2022-07-13 15:00:00,0.409630
2022-07-13 13:00:00,2022-07-13 14:00:00,0.549900
2022-07-13 12:00:00,2022-07-13 13:00:00,0.484660
2022-07-13 11:00:00,2022-07-13 12:00:00,0.419150
2022-07-13 10:00:00,2022-07-13 11:00:00,0.399160
2022-07-13 09:00:00,2022-07-13 10:00:00,0.457270
2022-07-13 08:00:00,2022-07-13 09:00:00,0.456160
2022-07-13 07:00:00,2022-07-13 08:00:00,0.411970
2022-07-13 06:00:00,2022-07-13 07:00:00,0.332220
2022-07-13 05:00:00,2022-07-13 06:00:00,0.255330
2022-07-13 04:00:00,2022-07-13 05:00:00,0.210630
2022-07-13 03:00:00,2022-07-13 04:00:00,0.205960
2022-07-13 02:00:00,2022-07-13 03:00:00,0.212300
2022-07-13 01:00:00,2022-07-13 02:00:00,0.228230
2022-07-13 00:00:00,2022-07-13 01:00:00,0.260760
2022-07-12 23:00:00,2022-07-13 00:00:00,0.464220
2022-07-12 22:00:00,2022-07-12 23:00:00,0.412850
2022-07-12 21:00:00,2022-07-12 22:00:00,0.442760
2022-07-12 20:00:00,2022-07-12 21:00:00,0.479820
2022-07-12 19:00:00,2022-07-12 20:00:00,0.422800
2022-07-12 18:00:00,2022-07-12 19:00:00,0.379820
2022-07-12 17:00:00,2022-07-12 18:00:00,0.316590
2022-07-12 16:00:00,2022-07-12 17:00:00,0.310150
2022-07-12 15:00:00,2022-07-12 16:00:00,0.329960
2022-07-12 14:00:00,2022-07-12 15:00:00,0.363720
2022-07-12 13:00:00,2022-07-12 14:00:00,0.388790
2022-07-12 12:00:00,2022-07-12 13:00:00,0.445560
2022-07-12 11:00:00,2022-07-12 12:00:00,0.445520
2022-07-12 10:00:00,2022-07-12 11:00:00,0.388360
2022-07-12 09:00:00,2022-07-12 10:00:00,0.448900
2022-07-12 08:00:00,2022-07-12 09:00:00,0.453660
2022-07-12 07:00:00,2022-07-12 08:00:00,0.419640
2022-07-12 06:00:00,2022-07-12 07:00:00,0.292870
2022-07-12 05:00:00,2022-07-12 06:00:00,0.156430
2022-07-12 04:00:00,2022-07-12 05:00:00,0.153140
2022-07-12 03:00:00,2022-07-12 04:00:00,0.330040
2022-07-12 02:00:00,2022-07-12 03:00:00,0.349570
2022-07-12 01:00:00,2022-07-12 02:00:00,0.188150
2022-07-12 00:00:00,2022-07-12 01:00:00,0.409090
2022-07-11 23:00:00,2022-07-12 00:00:00,0.450050
2022-07-11 22:00:00,2022-07-11 23:00:00,0.452120
2022-07-11 21:00:00,2022-07-11 22:00:00,0.469900
2022-07-11 20:00:00,2022-07-11 21:00:00,0.458030
2022-07-11 19:00:00,2022-07-11 20:00:00,0.401640
2022-07-11 18:00:00,2022-07-11 19:00:00,0.378790
2022-07-11 17:00:00,2022-07-11 18:00:00,0.549990
2022-07-11 16:00:00,2022-07-11 17:00:00,0.549910
2022-07-11 15:00:00,2022-07-11 16:00:00,0.497980
2022-07-11 14:00:00,2022-07-11 15:00:00,0.494450
2022-07-11 13:00:00,2022-07-11 14:00:00,0.382060
2022-07-11 12:00:00,2022-07-11 13:00:00,0.427180
2022-07-11 11:00:00,2022-07-11 12:00:00,0.549900
2022-07-11 10:00:00,2022-07-11 11:00:00,0.493170
2022-07-11 09:00:00,2022-07-11 10:00:00,0.550000
2022-07-11 08:00:00,2022-07-11 09:00:00,0.447880
2022-07-11 07:00:00,2022-07-11 08:00:00,0.395950
2022-07-11 06:00:00,2022-07-11 07:00:00,0.298000
2022-07-11 05:00:00,2022-07-11 06:00:00,0.253310
2022-07-11 04:00:00,2022-07-11 05:00:00,0.234080
2022-07-11 03:00:00,2022-07-11 04:00:00,0.246120
2022-07-11 02:00:00,2022-07-11 03:00:00,0.278090
2022-07-11 01:00:00,2022-07-11 02:00:00,0.307960
2022-07-11 00:00:00,2022-07-11 01:00:00,0.288690
2022-07-10 23:00:00,2022-07-11 00:00:00,0.296480
2022-07-10 22:00:00,2022-07-10 23:00:00,0.342390
2022-07-10 21:00:00,2022-07-10 22:00:00,0.321120
2022-07-10 20:00:00,2022-07-10 21:00:00,0.291490
2022-07-10 19:00:00,2022-07-10 20:00:00,0.234290
2022-07-10 18:00:00,2022-07-10 19:00:00,0.291410
2022-07-10 17:00:00,2022-07-10 18:00:00,0.259970
2022-07-10 16:00:00,2022-07-10 17:00:00,0.178810
2022-07-10 15:00:00,2022-07-10 16:00:00,0.153150
2022-07-10 14:00:00,2022-07-10 15:00:00,0.139480
2022-07-10 13:00:00,2022-07-10 14:00:00,0.145550
2022-07-10 12:00:00,2022-07-10 13:00:00,0.145520
2022-07-10 11:00:00,2022-07-10 12:00:00,0.141420
2022-07-10 10:00:00,2022-07-10 11:00:00,0.133040
2022-07-10 09:00:00,2022-07-10 10:00:00,0.133250
2022-07-10 08:00:00,2022-07-10 09:00:00,0.093860
2022-07-10 07:00:00,2022-07-10 08:00:00,0.040930
2022-07-10 06:00:00,2022-07-10 07:00:00,0.036460
2022-07-10 05:00:00,2022-07-10 06:00:00,0.039140
2022-07-10 04:00:00,2022-07-10 05:00:00,0.003490
2022-07-10 03:00:00,2022-07-10 04:00:00,0.094430
2022-07-10 02:00:00,2022-07-10 03:00:00,0.070640
2022-07-10 01:00:00,2022-07-10 02:00:00,0.084730
2022-07-10 00:00:00,2022-07-10 01:00:00,0.127490
2022-07-09 23:00:00,2022-07-10 00:00:00,0.174570
2022-07-09 22:00:00,2022-07-09 23:00:00,0.178380
2022-07-09 21:00:00,2022-07-09 22:00:00,0.156230
2022-07-09 20:00:00,2022-07-09 21:00:00,0.168150
2022-07-09 19:00:00,2022-07-09 20:00:00,0.160780
2022-07-09 18:00:00,2022-07-09 19:00:00,0.163320
2022-07-09 17:00:00,2022-07-09 18:00:00,0.182060
2022-07-09 16:00:00,2022-07-09 17:00:00,0.181510
2022-07-09 15:00:00,2022-07-09 16:00:00,0.150000
2022-07-09 14:00:00,2022-07-09 15:00:00,0.146580
2022-07-09 13:00:00,2022-07-09 14:00:00,0.145310
2022-07-09 12:00:00,2022-07-09 13:00:00,0.144750
2022-07-09 11:00:00,2022-07-09 12:00:00,0.149990
2022-07-09 10:00:00,2022-07-09 11:00:00,0.148500
2022-07-09 09:00:00,2022-07-09 10:00:00,0.201360
2022-07-09 08:00:00,2022-07-09 09:00:00,0.202840
2022-07-09 07:00:00,2022-07-09 08:00:00,0.237370
2022-07-09 06:00:00,2022-07-09 07:00:00,0.140900
2022-07-09 05:00:00,2022-07-09 06:00:00,0.128020
2022-07-09 04:00:00,2022-07-09 05:00:00,0.124940
2022-07-09 03:00:00,2022-07-09 04:00:00,0.142210
2022-07-09 02:00:00,2022-07-09 03:00:00,0.143250
2022-07-09 01:00:00,2022-07-09 02:00:00,0.280310
2022-07-09 00:00:00,2022-07-09 01:00:00,0.323240
2022-07-08 23:00:00,2022-07-09 00:00:00,0.406110
2022-07-08 22:00:00,2022-07-08 23:00:00,0.323230
2022-07-08 21:00:00,2022-07-08 22:00:00,0.323250
2022-07-08 20:00:00,2022-07-08 21:00:00,0.323280
2022-07-08 19:00:00,2022-07-08 20:00:00,0.281970
2022-07-08 18:00:00,2022-07-08 19:00:00,0.231020
2022-07-08 17:00:00,2022-07-08 18:00:00,0.173440
2022-07-08 16:00:00,2022-07-08 17:00:00,0.151220
2022-07-08 15:00:00,2022-07-08 16:00:00,0.161630
2022-07-08 14:00:00,2022-07-08 15:00:00,0.183310
2022-07-08 13:00:00,2022-07-08 14:00:00,0.179500
2022-07-08 12:00:00,2022-07-08 13:00:00,0.237460
2022-07-08 11:00:00,2022-07-08 12:00:00,0.292240
2022-07-08 10:00:00,2022-07-08 11:00:00,0.323250
2022-07-08 09:00:00,2022-07-08 10:00:00,0.410880
2022-07-08 08:00:00,2022-07-08 09:00:00,0.400760
2022-07-08 07:00:00,2022-07-08 08:00:00,0.300060
2022-07-08 06:00:00,2022-07-08 07:00:00,0.226840
2022-07-08 05:00:00,2022-07-08 06:00:00,0.184390
2022-07-08 04:00:00,2022-07-08 05:00:00,0.197820
2022-07-08 03:00:00,2022-07-08 04:00:00,0.182640
2022-07-08 02:00:00,2022-07-08 03:00:00,0.183550
2022-07-08 01:00:00,2022-07-08 02:00:00,0.220680
2022-07-08 00:00:00,2022-07-08 01:00:00,0.311480
2022-07-07 23:00:00,2022-07-08 00:00:00,0.356350
2022-07-07 22:00:00,2022-07-07 23:00:00,0.356310
2022-07-07 21:00:00,2022-07-07 22:00:00,0.356360
2022-07-07 20:00:00,2022-07-07 21:00:00,0.356380
2022-07-07 19:00:00,2022-07-07 20:00:00,0.356390
2022-07-07 18:00:00,2022-07-07 19:00:00,0.356380
2022-07-07 17:00:00,2022-07-07 18:00:00,0.356300
2022-07-07 16:00:00,2022-07-07 17:00:00,0.356330
2022-07-07 15:00:00,2022-07-07 16:00:00,0.304050
2022-07-07 14:00:00,2022-07-07 15:00:00,0.330910
2022-07-07 13:00:00,2022-07-07 14:00:00,0.392030
2022-07-07 12:00:00,2022-07-07 13:00:00,0.356350
2022-07-07 11:00:00,2022-07-07 12:00:00,0.356300
2022-07-07 10:00:00,2022-07-07 11:00:00,0.356340
2022-07-07 09:00:00,2022-07-07 10:00:00,0.356310
2022-07-07 08:00:00,2022-07-07 09:00:00,0.264060
2022-07-07 07:00:00,2022-07-07 08:00:00,0.209740
2022-07-07 06:00:00,2022-07-07 07:00:00,0.190060
2022-07-07 05:00:00,2022-07-07 06:00:00,0.160050
2022-07-07 04:00:00,2022-07-07 05:00:00,0.164410
2022-07-07 03:00:00,2022-07-07 04:00:00,0.160010
2022-07-07 02:00:00,2022-07-07 03:00:00,0.167540
2022-07-07 01:00:00,2022-07-07 02:00:00,0.198440
2022-07-07 00:00:00,2022-07-07 01:00:00,0.271060
2022-07-06 23:00:00,2022-07-07 00:00:00,0.353390
2022-07-06 22:00:00,2022-07-06 23:00:00,0.323710
2022-07-06 21:00:00,2022-07-06 22:00:00,0.343290
2022-07-06 20:00:00,2022-07-06 21:00:00,0.316990
2022-07-06 19:00:00,2022-07-06 20:00:00,0.233330
2022-07-06 18:00:00,2022-07-06 19:00:00,0.199990
2022-07-06 17:00:00,2022-07-06 18:00:00,0.225070
2022-07-06 16:00:00,2022-07-06 17:00:00,0.225080
2022-07-06 15:00:00,2022-07-06 16:00:00,0.300070
2022-07-06 14:00:00,2022-07-06 15:00:00,0.225030
2022-07-06 13:00:00,2022-07-06 14:00:00,0.225060
2022-07-06 12:00:00,2022-07-06 13:00:00,0.225050
2022-07-06 11:00:00,2022-07-06 12:00:00,0.172980
2022-07-06 10:00:00,2022-07-06 11:00:00,0.283150
2022-07-06 09:00:00,2022-07-06 10:00:00,0.380480
2022-07-06 08:00:00,2022-07-06 09:00:00,0.413890
2022-07-06 07:00:00,2022-07-06 08:00:00,0.362080
2022-07-06 06:00:00,2022-07-06 07:00:00,0.322790
2022-07-06 05:00:00,2022-07-06 06:00:00,0.299530
2022-07-06 04:00:00,2022-07-06 05:00:00,0.279900
2022-07-06 03:00:00,2022-07-06 04:00:00,0.284060
2022-07-06 02:00:00,2022-07-06 03:00:00,0.306090
2022-07-06 01:00:00,2022-07-06 02:00:00,0.351390
2022-07-06 00:00:00,2022-07-06 01:00:00,0.344700
2022-07-05 23:00:00,2022-07-06 00:00:00,0.391080
2022-07-05 22:00:00,2022-07-05 23:00:00,0.366970
2022-07-05 21:00:00,2022-07-05 22:00:00,0.404330
2022-07-05 20:00:00,2022-07-05 21:00:00,0.377700
2022-07-05 19:00:00,2022-07-05 20:00:00,0.292700
2022-07-05 18:00:00,2022-07-05 19:00:00,0.354420
2022-07-05 17:00:00,2022-07-05 18:00:00,0.295460
2022-07-05 16:00:00,2022-07-05 17:00:00,0.300240
2022-07-05 15:00:00,2022-07-05 16:00:00,0.299180
2022-07-05 14:00:00,2022-07-05 15:00:00,0.300060
2022-07-05 13:00:00,2022-07-05 14:00:00,0.296840
2022-07-05 12:00:00,2022-07-05 13:00:00,0.286610
2022-07-05 11:00:00,2022-07-05 12:00:00,0.309690
2022-07-05 10:00:00,2022-07-05 11:00:00,0.361820
2022-07-05 09:00:00,2022-07-05 10:00:00,0.412880
2022-07-05 08:00:00,2022-07-05 09:00:00,0.412590
2022-07-05 07:00:00,2022-07-05 08:00:00,0.380470
2022-07-05 06:00:00,2022-07-05 07:00:00,0.324820
2022-07-05 05:00:00,2022-07-05 06:00:00,0.299210
2022-07-05 04:00:00,2022-07-05 05:00:00,0.299160
2022-07-05 03:00:00,2022-07-05 04:00:00,0.308170
2022-07-05 02:00:00,2022-07-05 03:00:00,0.318200
2022-07-05 01:00:00,2022-07-05 02:00:00,0.359960
2022-07-05 00:00:00,2022-07-05 01:00:00,0.375060
2022-07-04 23:00:00,2022-07-05 00:00:00,0.417150
2022-07-04 22:00:00,2022-07-04 23:00:00,0.475060
2022-07-04 21:00:00,2022-07-04 22:00:00,0.530490
2022-07-04 20:00:00,2022-07-04 21:00:00,0.542250
2022-07-04 19:00:00,2022-07-04 20:00:00,0.425240
2022-07-04 18:00:00,2022-07-04 19:00:00,0.339550
2022-07-04 17:00:00,2022-07-04 18:00:00,0.350060
2022-07-04 16:00:00,2022-07-04 17:00:00,0.365560
2022-07-04 15:00:00,2022-07-04 16:00:00,0.365580
2022-07-04 14:00:00,2022-07-04 15:00:00,0.365600
2022-07-04 13:00:00,2022-07-04 14:00:00,0.650050
2022-07-04 12:00:00,2022-07-04 13:00:00,0.452190
2022-07-04 11:00:00,2022-07-04 12:00:00,0.365590
2022-07-04 10:00:00,2022-07-04 11:00:00,0.366000
2022-07-04 09:00:00,2022-07-04 10:00:00,0.385170
2022-07-04 08:00:00,2022-07-04 09:00:00,0.376000
2022-07-04 07:00:00,2022-07-04 08:00:00,0.361880
2022-07-04 06:00:00,2022-07-04 07:00:00,0.302440
2022-07-04 05:00:00,2022-07-04 06:00:00,0.257890
2022-07-04 04:00:00,2022-07-04 05:00:00,0.254370
2022-07-04 03:00:00,2022-07-04 04:00:00,0.265710
2022-07-04 02:00:00,2022-07-04 03:00:00,0.277830
2022-07-04 01:00:00,2022-07-04 02:00:00,0.319650
2022-07-04 00:00:00,2022-07-04 01:00:00,0.333060
2022-07-03 23:00:00,2022-07-04 00:00:00,0.348450
2022-07-03 22:00:00,2022-07-03 23:00:00,0.348430
2022-07-03 21:00:00,2022-07-03 22:00:00,0.340100
2022-07-03 20:00:00,2022-07-03 21:00:00,0.327000
2022-07-03 19:00:00,2022-07-03 20:00:00,0.272770
2022-07-03 18:00:00,2022-07-03 19:00:00,0.170270
2022-07-03 17:00:00,2022-07-03 18:00:00,0.185040
2022-07-03 16:00:00,2022-07-03 17:00:00,0.185040
2022-07-03 15:00:00,2022-07-03 16:00:00,0.185040
2022-07-03 14:00:00,2022-07-03 15:00:00,0.185050
2022-07-03 13:00:00,2022-07-03 14:00:00,0.185050
2022-07-03 12:00:00,2022-07-03 13:00:00,0.185050
2022-07-03 11:00:00,2022-07-03 12:00:00,0.185050
2022-07-03 10:00:00,2022-07-03 11:00:00,0.185060
2022-07-03 09:00:00,2022-07-03 10:00:00,0.185070
2022-07-03 08:00:00,2022-07-03 09:00:00,0.192310
2022-07-03 07:00:00,2022-07-03 08:00:00,0.176710
2022-07-03 06:00:00,2022-07-03 07:00:00,0.182710
2022-07-03 05:00:00,2022-07-03 06:00:00,0.185600
2022-07-03 04:00:00,2022-07-03 05:00:00,0.195600
2022-07-03 03:00:00,2022-07-03 04:00:00,0.199080
2022-07-03 02:00:00,2022-07-03 03:00:00,0.241640
2022-07-03 01:00:00,2022-07-03 02:00:00,0.270080
2022-07-03 00:00:00,2022-07-03 01:00:00,0.302170
2022-07-02 23:00:00,2022-07-03 00:00:00,0.353440
2022-07-02 22:00:00,2022-07-02 23:00:00,0.355050
2022-07-02 21:00:00,2022-07-02 22:00:00,0.354140
2022-07-02 20:00:00,2022-07-02 21:00:00,0.350000
2022-07-02 19:00:00,2022-07-02 20:00:00,0.285030
2022-07-02 18:00:00,2022-07-02 19:00:00,0.237470
2022-07-02 17:00:00,2022-07-02 18:00:00,0.178990
2022-07-02 16:00:00,2022-07-02 17:00:00,0.200030
2022-07-02 15:00:00,2022-07-02 16:00:00,0.200050
2022-07-02 14:00:00,2022-07-02 15:00:00,0.200050
2022-07-02 13:00:00,2022-07-02 14:00:00,0.200060
2022-07-02 12:00:00,2022-07-02 13:00:00,0.200060
2022-07-02 11:00:00,2022-07-02 12:00:00,0.171650
2022-07-02 10:00:00,2022-07-02 11:00:00,0.165590
2022-07-02 09:00:00,2022-07-02 10:00:00,0.203920
2022-07-02 08:00:00,2022-07-02 09:00:00,0.244560
2022-07-02 07:00:00,2022-07-02 08:00:00,0.233840
2022-07-02 06:00:00,2022-07-02 07:00:00,0.214200
2022-07-02 05:00:00,2022-07-02 06:00:00,0.200100
2022-07-02 04:00:00,2022-07-02 05:00:00,0.230710
2022-07-02 03:00:00,2022-07-02 04:00:00,0.237200
2022-07-02 02:00:00,2022-07-02 03:00:00,0.255000
2022-07-02 01:00:00,2022-07-02 02:00:00,0.285720
2022-07-02 00:00:00,2022-07-02 01:00:00,0.353610
2022-07-01 23:00:00,2022-07-02 00:00:00,0.385000
2022-07-01 22:00:00,2022-07-01 23:00:00,0.356490
2022-07-01 21:00:00,2022-07-01 22:00:00,0.369520
2022-07-01 20:00:00,2022-07-01 21:00:00,0.370170
2022-07-01 19:00:00,2022-07-01 20:00:00,0.349790
2022-07-01 18:00:00,2022-07-01 19:00:00,0.349750
2022-07-01 17:00:00,2022-07-01 18:00:00,0.349720
2022-07-01 16:00:00,2022-07-01 17:00:00,0.349750
2022-07-01 15:00:00,2022-07-01 16:00:00,0.355020
2022-07-01 14:00:00,2022-07-01 15:00:00,0.349800
2022-07-01 13:00:00,2022-07-01 14:00:00,0.349770
2022-07-01 12:00:00,2022-07-01 13:00:00,0.356970
2022-07-01 11:00:00,2022-07-01 12:00:00,0.363520
2022-07-01 10:00:00,2022-07-01 11:00:00,0.378000
2022-07-01 09:00:00,2022-07-01 10:00:00,0.385190
2022-07-01 08:00:00,2022-07-01 09:00:00,0.378850
2022-07-01 07:00:00,2022-07-01 08:00:00,0.355190
2022-07-01 06:00:00,2022-07-01 07:00:00,0.282130
2022-07-01 05:00:00,2022-07-01 06:00:00,0.259010
2022-07-01 04:00:00,2022-07-01 05:00:00,0.261480
2022-07-01 03:00:00,2022-07-01 04:00:00,0.261580
2022-07-01 02:00:00,2022-07-01 03:00:00,0.275440
2022-07-01 01:00:00,2022-07-01 02:00:00,0.252650
2022-07-01 00:00:00,2022-07-01 01:00:00,0.251890
2022-06-30 23:00:00,2022-07-01 00:00:00,0.355170
2022-06-30 22:00:00,2022-06-30 23:00:00,0.394210
2022-06-30 21:00:00,2022-06-30 22:00:00,0.450000
2022-06-30 20:00:00,2022-06-30 21:00:00,0.479000
2022-06-30 19:00:00,2022-06-30 20:00:00,0.409410
2022-06-30 18:00:00,2022-06-30 19:00:00,0.372440
2022-06-30 17:00:00,2022-06-30 18:00:00,0.324090
2022-06-30 16:00:00,2022-06-30 17:00:00,0.285790
2022-06-30 15:00:00,2022-06-30 16:00:00,0.278070
2022-06-30 14:00:00,2022-06-30 15:00:00,0.268970
2022-06-30 13:00:00,2022-06-30 14:00:00,0.312440
2022-06-30 12:00:00,2022-06-30 13:00:00,0.311600
2022-06-30 11:00:00,2022-06-30 12:00:00,0.299020
2022-06-30 10:00:00,2022-06-30 11:00:00,0.341750
2022-06-30 09:00:00,2022-06-30 10:00:00,0.379630
2022-06-30 08:00:00,2022-06-30 09:00:00,0.369890
2022-06-30 07:00:00,2022-06-30 08:00:00,0.339770
2022-06-30 06:00:00,2022-06-30 07:00:00,0.274010
2022-06-30 05:00:00,2022-06-30 06:00:00,0.261210
2022-06-30 04:00:00,2022-06-30 05:00:00,0.271330
2022-06-30 03:00:00,2022-06-30 04:00:00,0.268130
2022-06-30 02:00:00,2022-06-30 03:00:00,0.276620
2022-06-30 01:00:00,2022-06-30 02:00:00,0.282880
2022-06-30 00:00:00,2022-06-30 01:00:00,0.268970
2022-06-29 23:00:00,2022-06-30 00:00:00,0.344300
2022-06-29 22:00:00,2022-06-29 23:00:00,0.366900
2022-06-29 21:00:00,2022-06-29 22:00:00,0.390000
2022-06-29 20:00:00,2022-06-29 21:00:00,0.390900
2022-06-29 19:00:00,2022-06-29 20:00:00,0.369170
2022-06-29 18:00:00,2022-06-29 19:00:00,0.341070
2022-06-29 17:00:00,2022-06-29 18:00:00,0.308910
2022-06-29 16:00:00,2022-06-29 17:00:00,0.300850
2022-06-29 15:00:00,2022-06-29 16:00:00,0.294550
2022-06-29 14:00:00,2022-06-29 15:00:00,0.297680
2022-06-29 13:00:00,2022-06-29 14:00:00,0.303910
2022-06-29 12:00:00,2022-06-29 13:00:00,0.324440
2022-06-29 11:00:00,2022-06-29 12:00:00,0.335320
2022-06-29 10:00:00,2022-06-29 11:00:00,0.369610
2022-06-29 09:00:00,2022-06-29 10:00:00,0.397560
2022-06-29 08:00:00,2022-06-29 09:00:00,0.350850
2022-06-29 07:00:00,2022-06-29 08:00:00,0.315580
2022-06-29 06:00:00,2022-06-29 07:00:00,0.262700
2022-06-29 05:00:00,2022-06-29 06:00:00,0.237430
2022-06-29 04:00:00,2022-06-29 05:00:00,0.235040
2022-06-29 03:00:00,2022-06-29 04:00:00,0.259510
2022-06-29 02:00:00,2022-06-29 03:00:00,0.272370
2022-06-29 01:00:00,2022-06-29 02:00:00,0.271210
2022-06-29 00:00:00,2022-06-29 01:00:00,0.329140
2022-06-28 23:00:00,2022-06-29 00:00:00,0.386870
2022-06-28 22:00:00,2022-06-28 23:00:00,0.401060
2022-06-28 21:00:00,2022-06-28 22:00:00,0.442260
2022-06-28 20:00:00,2022-06-28 21:00:00,0.470900
2022-06-28 19:00:00,2022-06-28 20:00:00,0.427630
2022-06-28 18:00:00,2022-06-28 19:00:00,0.359980
2022-06-28 17:00:00,2022-06-28 18:00:00,0.316240
2022-06-28 16:00:00,2022-06-28 17:00:00,0.291830
2022-06-28 15:00:00,2022-06-28 16:00:00,0.250020
2022-06-28 14:00:00,2022-06-28 15:00:00,0.250050
2022-06-28 13:00:00,2022-06-28 14:00:00,0.250030
2022-06-28 12:00:00,2022-06-28 13:00:00,0.263610
2022-06-28 11:00:00,2022-06-28 12:00:00,0.306460
2022-06-28 10:00:00,2022-06-28 11:00:00,0.372680
2022-06-28 09:00:00,2022-06-28 10:00:00,0.403470
2022-06-28 08:00:00,2022-06-28 09:00:00,0.382060
2022-06-28 07:00:00,2022-06-28 08:00:00,0.358760
2022-06-28 06:00:00,2022-06-28 07:00:00,0.282410
2022-06-28 05:00:00,2022-06-28 06:00:00,0.250030
2022-06-28 04:00:00,2022-06-28 05:00:00,0.250010
2022-06-28 03:00:00,2022-06-28 04:00:00,0.200030
2022-06-28 02:00:00,2022-06-28 03:00:00,0.200200
2022-06-28 01:00:00,2022-06-28 02:00:00,0.191660
2022-06-28 00:00:00,2022-06-28 01:00:00,0.347330
2022-06-27 23:00:00,2022-06-28 00:00:00,0.372170
2022-06-27 22:00:00,2022-06-27 23:00:00,0.375640
2022-06-27 21:00:00,2022-06-27 22:00:00,0.423660
2022-06-27 20:00:00,2022-06-27 21:00:00,0.442020
2022-06-27 19:00:00,2022-06-27 20:00:00,0.378590
2022-06-27 18:00:00,2022-06-27 19:00:00,0.355510
2022-06-27 17:00:00,2022-06-27 18:00:00,0.355020
2022-06-27 16:00:00,2022-06-27 17:00:00,0.352680
2022-06-27 15:00:00,2022-06-27 16:00:00,0.340950
2022-06-27 14:00:00,2022-06-27 15:00:00,0.259340
2022-06-27 13:00:00,2022-06-27 14:00:00,0.500020
2022-06-27 12:00:00,2022-06-27 13:00:00,0.296700
2022-06-27 11:00:00,2022-06-27 12:00:00,0.332540
2022-06-27 10:00:00,2022-06-27 11:00:00,0.348380
2022-06-27 09:00:00,2022-06-27 10:00:00,0.371070
2022-06-27 08:00:00,2022-06-27 09:00:00,0.357940
